VariableName,VarUnits,SampleMedium,DataType,ValueType,TimeSupport,TimeUnits,Speciation,SiteName,SiteCode,Latitude,Longitude,GeneralCategory,NoDataValue
Precipitation,millimeter,Precipitation,Incremental,Field Observation,1,day,Not Applicable,"IOWA CITY MUNI AP             ",GHCN:USW00014937,41.6328,-91.5431,Climate,-9999
UTCTimeStamp,LocalTimestamp,UTCOffset,Value,MethodDescription,QualityControlLevel,ValueAccuracy,CensorCode,OffsetValue,OffsetDescription,OffsetUnit,Qualifier,QualifierDescription,SourceDescription,SourceLink,Citation
2016-02-20 00:00:00,2016-02-20 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-02-21 00:00:00,2016-02-21 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-02-22 00:00:00,2016-02-22 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-02-23 00:00:00,2016-02-23 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-02-24 00:00:00,2016-02-24 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-02-25 00:00:00,2016-02-25 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-02-26 00:00:00,2016-02-26 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-02-27 00:00:00,2016-02-27 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-02-28 00:00:00,2016-02-28 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-02-29 00:00:00,2016-02-29 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-03-01 00:00:00,2016-03-01 00:00:00,0,0.3,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-03-02 00:00:00,2016-03-02 00:00:00,0,0.5,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-03-03 00:00:00,2016-03-03 00:00:00,0,0.3,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-03-04 00:00:00,2016-03-04 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,T_W1,unknown,unknown,unknown,unknown
2016-03-05 00:00:00,2016-03-05 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-03-06 00:00:00,2016-03-06 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-03-07 00:00:00,2016-03-07 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-03-08 00:00:00,2016-03-08 00:00:00,0,5.8,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-03-09 00:00:00,2016-03-09 00:00:00,0,3.6,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-03-10 00:00:00,2016-03-10 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-03-11 00:00:00,2016-03-11 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-03-12 00:00:00,2016-03-12 00:00:00,0,6.1,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-03-13 00:00:00,2016-03-13 00:00:00,0,4.3,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-03-14 00:00:00,2016-03-14 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-03-15 00:00:00,2016-03-15 00:00:00,0,15.7,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-03-16 00:00:00,2016-03-16 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,T_W1,unknown,unknown,unknown,unknown
2016-03-17 00:00:00,2016-03-17 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,T_W1,unknown,unknown,unknown,unknown
2016-03-18 00:00:00,2016-03-18 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-03-19 00:00:00,2016-03-19 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-03-20 00:00:00,2016-03-20 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,T_W1,unknown,unknown,unknown,unknown
2016-03-21 00:00:00,2016-03-21 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-03-22 00:00:00,2016-03-22 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-03-23 00:00:00,2016-03-23 00:00:00,0,9.1,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-03-24 00:00:00,2016-03-24 00:00:00,0,1.3,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-03-25 00:00:00,2016-03-25 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-03-26 00:00:00,2016-03-26 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,T_W1,unknown,unknown,unknown,unknown
2016-03-27 00:00:00,2016-03-27 00:00:00,0,4.3,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-03-28 00:00:00,2016-03-28 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-03-29 00:00:00,2016-03-29 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-03-30 00:00:00,2016-03-30 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,T_W1,unknown,unknown,unknown,unknown
2016-03-31 00:00:00,2016-03-31 00:00:00,0,0.3,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-04-01 00:00:00,2016-04-01 00:00:00,0,1.3,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-04-02 00:00:00,2016-04-02 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-04-03 00:00:00,2016-04-03 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,T_W1,unknown,unknown,unknown,unknown
2016-04-04 00:00:00,2016-04-04 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-04-05 00:00:00,2016-04-05 00:00:00,0,6.6,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-04-06 00:00:00,2016-04-06 00:00:00,0,5.8,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-04-07 00:00:00,2016-04-07 00:00:00,0,0.5,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-04-08 00:00:00,2016-04-08 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,T_W1,unknown,unknown,unknown,unknown
2016-04-09 00:00:00,2016-04-09 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-04-10 00:00:00,2016-04-10 00:00:00,0,0.8,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-04-11 00:00:00,2016-04-11 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-04-12 00:00:00,2016-04-12 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-04-13 00:00:00,2016-04-13 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-04-14 00:00:00,2016-04-14 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-04-15 00:00:00,2016-04-15 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-04-16 00:00:00,2016-04-16 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-04-17 00:00:00,2016-04-17 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-04-18 00:00:00,2016-04-18 00:00:00,0,0.5,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-04-19 00:00:00,2016-04-19 00:00:00,0,0.3,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-04-20 00:00:00,2016-04-20 00:00:00,0,0.8,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-04-21 00:00:00,2016-04-21 00:00:00,0,3,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-04-22 00:00:00,2016-04-22 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-04-23 00:00:00,2016-04-23 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-04-24 00:00:00,2016-04-24 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-04-25 00:00:00,2016-04-25 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-04-26 00:00:00,2016-04-26 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-04-27 00:00:00,2016-04-27 00:00:00,0,14,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-04-28 00:00:00,2016-04-28 00:00:00,0,0.5,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-04-29 00:00:00,2016-04-29 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-04-30 00:00:00,2016-04-30 00:00:00,0,21.1,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-05-01 00:00:00,2016-05-01 00:00:00,0,3.6,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-05-02 00:00:00,2016-05-02 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-05-03 00:00:00,2016-05-03 00:00:00,0,1,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-05-04 00:00:00,2016-05-04 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-05-05 00:00:00,2016-05-05 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-05-06 00:00:00,2016-05-06 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-05-07 00:00:00,2016-05-07 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-05-08 00:00:00,2016-05-08 00:00:00,0,0.8,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-05-09 00:00:00,2016-05-09 00:00:00,0,39.6,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-05-10 00:00:00,2016-05-10 00:00:00,0,0.8,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-05-11 00:00:00,2016-05-11 00:00:00,0,3.6,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-05-12 00:00:00,2016-05-12 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-05-13 00:00:00,2016-05-13 00:00:00,0,6.9,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-05-14 00:00:00,2016-05-14 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-05-15 00:00:00,2016-05-15 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-05-16 00:00:00,2016-05-16 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-05-17 00:00:00,2016-05-17 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-05-18 00:00:00,2016-05-18 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-05-19 00:00:00,2016-05-19 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-05-20 00:00:00,2016-05-20 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-05-21 00:00:00,2016-05-21 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-05-22 00:00:00,2016-05-22 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-05-23 00:00:00,2016-05-23 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-05-24 00:00:00,2016-05-24 00:00:00,0,0.5,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-05-25 00:00:00,2016-05-25 00:00:00,0,0.3,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-05-26 00:00:00,2016-05-26 00:00:00,0,0.5,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-05-27 00:00:00,2016-05-27 00:00:00,0,18.3,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-05-28 00:00:00,2016-05-28 00:00:00,0,4.8,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-05-29 00:00:00,2016-05-29 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-05-30 00:00:00,2016-05-30 00:00:00,0,1.3,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-05-31 00:00:00,2016-05-31 00:00:00,0,11.2,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-06-01 00:00:00,2016-06-01 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-06-02 00:00:00,2016-06-02 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-06-03 00:00:00,2016-06-03 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-06-04 00:00:00,2016-06-04 00:00:00,0,11.7,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-06-05 00:00:00,2016-06-05 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-06-06 00:00:00,2016-06-06 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-06-07 00:00:00,2016-06-07 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-06-08 00:00:00,2016-06-08 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,T_W1,unknown,unknown,unknown,unknown
2016-06-09 00:00:00,2016-06-09 00:00:00,0,1.5,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-06-10 00:00:00,2016-06-10 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-06-11 00:00:00,2016-06-11 00:00:00,0,4.3,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-06-12 00:00:00,2016-06-12 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-06-13 00:00:00,2016-06-13 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-06-14 00:00:00,2016-06-14 00:00:00,0,20.6,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-06-15 00:00:00,2016-06-15 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,T_W1,unknown,unknown,unknown,unknown
2016-06-16 00:00:00,2016-06-16 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-06-17 00:00:00,2016-06-17 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-06-18 00:00:00,2016-06-18 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-06-19 00:00:00,2016-06-19 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-06-20 00:00:00,2016-06-20 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-06-21 00:00:00,2016-06-21 00:00:00,0,10.2,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-06-22 00:00:00,2016-06-22 00:00:00,0,72.6,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-06-23 00:00:00,2016-06-23 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-06-24 00:00:00,2016-06-24 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-06-25 00:00:00,2016-06-25 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-06-26 00:00:00,2016-06-26 00:00:00,0,17.5,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-06-27 00:00:00,2016-06-27 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-06-28 00:00:00,2016-06-28 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-06-29 00:00:00,2016-06-29 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-06-30 00:00:00,2016-06-30 00:00:00,0,30.7,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-07-01 00:00:00,2016-07-01 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-07-02 00:00:00,2016-07-02 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,T_W1,unknown,unknown,unknown,unknown
2016-07-03 00:00:00,2016-07-03 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-07-04 00:00:00,2016-07-04 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-07-05 00:00:00,2016-07-05 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-07-06 00:00:00,2016-07-06 00:00:00,0,11.2,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-07-07 00:00:00,2016-07-07 00:00:00,0,3.3,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-07-08 00:00:00,2016-07-08 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-07-09 00:00:00,2016-07-09 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-07-10 00:00:00,2016-07-10 00:00:00,0,2,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
2016-07-11 00:00:00,2016-07-11 00:00:00,0,0,No method specified,Quality controlled data,0,nc,0,,,__W1,unknown,unknown,unknown,unknown
